Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify Schema json,,,,2025-10-25 23:24:55,2025-10-25 23:25:08,12.209s,PASSED
,,,,,,,
Test Cases/Verifikasi Schema/POST - Create a New User,,,,2025-10-25 23:24:56,2025-10-25 23:25:01,5.076s,PASSED
defaultPackage.RandomData.setRandomUserData(),,,,2025-10-25 23:24:56,2025-10-25 23:24:56,0.212s,PASSED
"println(""Random ID yang digunakan: "" + randomId)",,,,2025-10-25 23:24:56,2025-10-25 23:24:56,0.008s,PASSED
"response = sendRequestAndVerify(findTestObject(""POST - Create a New User""))",,,,2025-10-25 23:24:56,2025-10-25 23:25:00,4.024s,PASSED
println(response.getResponseBodyContent()),,,,2025-10-25 23:25:00,2025-10-25 23:25:00,0.016s,PASSED
"schemaPath = getProjectDir() + ""/Include/schemas/create_a_new_user.json""",,,,2025-10-25 23:25:00,2025-10-25 23:25:00,0.015s,PASSED
schemaFile = new java.io.File(schemaPath),,,,2025-10-25 23:25:00,2025-10-25 23:25:00,0.008s,PASSED
schemaJson = new org.json.JSONObject(new org.json.JSONTokener(new java.io.FileInputStream(schemaFile))),,,,2025-10-25 23:25:00,2025-10-25 23:25:01,0.219s,PASSED
responseJson = new org.json.JSONArray(response.getResponseBodyContent()),,,,2025-10-25 23:25:01,2025-10-25 23:25:01,0.004s,PASSED
load(schemaJson).validate(responseJson),,,,2025-10-25 23:25:01,2025-10-25 23:25:01,0.134s,PASSED
,,,,,,,
Test Cases/Verifikasi Schema/GET - All Users,,,,2025-10-25 23:25:01,2025-10-25 23:25:04,3.275s,PASSED
"response = sendRequestAndVerify(findTestObject(""GET - All Users""))",,,,2025-10-25 23:25:01,2025-10-25 23:25:04,2.917s,PASSED
println(response.getResponseBodyContent()),,,,2025-10-25 23:25:04,2025-10-25 23:25:04,0.000s,PASSED
"schemaPath = getProjectDir() + ""/Include/schemas/get_ all_users.json""",,,,2025-10-25 23:25:04,2025-10-25 23:25:04,0.000s,PASSED
schemaFile = new java.io.File(schemaPath),,,,2025-10-25 23:25:04,2025-10-25 23:25:04,0.000s,PASSED
schemaJson = new org.json.JSONObject(new org.json.JSONTokener(new java.io.FileInputStream(schemaFile))),,,,2025-10-25 23:25:04,2025-10-25 23:25:04,0.000s,PASSED
responseJson = new org.json.JSONArray(response.getResponseBodyContent()),,,,2025-10-25 23:25:04,2025-10-25 23:25:04,0.012s,PASSED
load(schemaJson).validate(responseJson),,,,2025-10-25 23:25:04,2025-10-25 23:25:04,0.044s,PASSED
,,,,,,,
Test Cases/Verifikasi Schema/GET - Single User,,,,2025-10-25 23:25:04,2025-10-25 23:25:05,1.096s,PASSED
defaultPackage.RandomData.setRandomUserData(),,,,2025-10-25 23:25:04,2025-10-25 23:25:04,0.000s,PASSED
"println(""Random ID yang digunakan: "" + randomId)",,,,2025-10-25 23:25:04,2025-10-25 23:25:04,0.000s,PASSED
"response = sendRequestAndVerify(findTestObject(""GET - Single User"", [""UserId"":randomId]))",,,,2025-10-25 23:25:04,2025-10-25 23:25:05,0.841s,PASSED
println(response.getResponseBodyContent()),,,,2025-10-25 23:25:05,2025-10-25 23:25:05,0.002s,PASSED
"schemaPath = getProjectDir() + ""/Include/schemas/get_single_user.json""",,,,2025-10-25 23:25:05,2025-10-25 23:25:05,0.000s,PASSED
schemaFile = new java.io.File(schemaPath),,,,2025-10-25 23:25:05,2025-10-25 23:25:05,0.000s,PASSED
schemaJson = new org.json.JSONObject(new org.json.JSONTokener(new java.io.FileInputStream(schemaFile))),,,,2025-10-25 23:25:05,2025-10-25 23:25:05,0.000s,PASSED
responseJson = new org.json.JSONArray(response.getResponseBodyContent()),,,,2025-10-25 23:25:05,2025-10-25 23:25:05,0.000s,PASSED
load(schemaJson).validate(responseJson),,,,2025-10-25 23:25:05,2025-10-25 23:25:05,0.000s,PASSED
,,,,,,,
Test Cases/Verifikasi Schema/PATCH - Update a User,,,,2025-10-25 23:25:05,2025-10-25 23:25:06,1.124s,PASSED
defaultPackage.RandomData.setRandomUserData(),,,,2025-10-25 23:25:05,2025-10-25 23:25:05,0.006s,PASSED
"println(""Random ID yang digunakan: "" + randomId)",,,,2025-10-25 23:25:05,2025-10-25 23:25:05,0.001s,PASSED
"response = sendRequestAndVerify(findTestObject(""PATCH - Update a User"", [""UserId"":randomId]))",,,,2025-10-25 23:25:05,2025-10-25 23:25:06,0.872s,PASSED
println(response.getResponseBodyContent()),,,,2025-10-25 23:25:06,2025-10-25 23:25:06,0.000s,PASSED
"schemaPath = getProjectDir() + ""/Include/schemas/update_a_user.json""",,,,2025-10-25 23:25:06,2025-10-25 23:25:06,0.015s,PASSED
schemaFile = new java.io.File(schemaPath),,,,2025-10-25 23:25:06,2025-10-25 23:25:06,0.000s,PASSED
schemaJson = new org.json.JSONObject(new org.json.JSONTokener(new java.io.FileInputStream(schemaFile))),,,,2025-10-25 23:25:06,2025-10-25 23:25:06,0.000s,PASSED
responseJson = new org.json.JSONArray(response.getResponseBodyContent()),,,,2025-10-25 23:25:06,2025-10-25 23:25:06,0.000s,PASSED
load(schemaJson).validate(responseJson),,,,2025-10-25 23:25:06,2025-10-25 23:25:06,0.000s,PASSED
,,,,,,,
Test Cases/Verifikasi Schema/DELETE - Delete a User,,,,2025-10-25 23:25:06,2025-10-25 23:25:08,1.348s,PASSED
defaultPackage.RandomData.setRandomUserData(),,,,2025-10-25 23:25:07,2025-10-25 23:25:07,0.000s,PASSED
"println(""Random ID yang digunakan: "" + randomId)",,,,2025-10-25 23:25:07,2025-10-25 23:25:07,0.000s,PASSED
"response = sendRequestAndVerify(findTestObject(""DELETE - Delete a User"", [""UserId"":randomId]))",,,,2025-10-25 23:25:07,2025-10-25 23:25:08,1.038s,PASSED
println(response.getResponseBodyContent()),,,,2025-10-25 23:25:08,2025-10-25 23:25:08,0.000s,PASSED
